UserID,Age,Gender,VRHeadset,Duration,MotionSickness,ImmersionLevel
0,53,Male,HTC Vive,29.13710662085535,10,4
0,30,Female,Oculus Rift,27.113234154134012,5,5
0,28,Female,HTC Vive,15.366630253285715,7,5
0,77,Male,HTC Vive,13.357263072535124,4,3
0,55,Female,PlayStation VR,50.676574775035625,8,2
0,38,Male,PlayStation VR,32.3777962449845,2,5
0,74,Female,Oculus Rift,20.904633050128464,9,1
0,18,Female,PlayStation VR,57.825745213641156,9,4
0,62,Male,HTC Vive,15.12044772787344,10,5
0,14,Male,PlayStation VR,16.747379886727295,2,4
0,12,Female,PlayStation VR,20.268750448383983,2,4
0,83,Male,Oculus Rift,59.70474538330765,6,3
0,61,Female,HTC Vive,9.410760815666798,4,4
0,25,Male,PlayStation VR,24.338233007531073,3,5
0,34,Male,PlayStation VR,56.778066591638265,6,2
0,53,Female,HTC Vive,53.89273036783713,3,1
0,24,Male,Oculus Rift,31.415399837171414,2,5
0,17,Male,HTC Vive,54.093020328614685,10,3
0,74,Female,PlayStation VR,29.46375453410738,9,5
0,53,Female,Oculus Rift,57.65763532498952,5,1
0,34,Male,HTC Vive,19.78620152359221,9,4
0,78,Female,Oculus Rift,8.315963348652327,8,2
0,15,Female,PlayStation VR,32.306969565845414,7,1
0,51,Male,PlayStation VR,23.09045494388429,5,1
0,44,Female,HTC Vive,51.285293798161845,2,1
0,25,Female,Oculus Rift,46.038041952054144,8,5
0,79,Female,Oculus Rift,10.838773324190417,5,3
0,71,Female,HTC Vive,20.162304574787818,6,2
0,28,Female,HTC Vive,14.659372181713305,3,2
0,55,Female,Oculus Rift,49.818962253382615,8,3
0,34,Female,HTC Vive,18.311544271866094,4,4
0,35,Male,Oculus Rift,20.926138326490587,1,1
0,85,Female,HTC Vive,25.23708761040922,5,5
0,50,Female,PlayStation VR,38.15936780746219,9,4
0,96,Female,HTC Vive,36.18257090902959,6,4
0,75,Female,PlayStation VR,59.19198170186616,9,4
0,10,Male,HTC Vive,46.26330943278895,10,5
0,65,Male,HTC Vive,53.77074063742792,8,5
0,22,Male,HTC Vive,52.24113535320203,5,2
0,92,Female,Oculus Rift,55.69619254715116,6,3
0,92,Male,PlayStation VR,42.9673914704738,8,3
0,81,Female,PlayStation VR,42.737462767087884,7,3
0,57,Female,PlayStation VR,53.61883289313462,3,4
0,20,Male,PlayStation VR,49.404117479749175,1,2
0,88,Male,Oculus Rift,54.835855901851055,10,2
0,46,Male,Oculus Rift,5.78887181839819,4,5
0,73,Female,Oculus Rift,20.345201743445394,6,5
0,66,Male,Oculus Rift,15.724430287564283,5,3
0,76,Female,HTC Vive,33.66036806125518,6,3
0,67,Male,PlayStation VR,27.71074482117949,4,3
0,30,Male,PlayStation VR,24.695394062207093,3,3
0,54,Female,PlayStation VR,58.1515460997865,2,3
0,69,Female,Oculus Rift,34.02762119204509,10,4
0,77,Male,HTC Vive,57.418541896038946,10,2
0,69,Male,PlayStation VR,24.5735456634278,9,1
0,60,Male,Oculus Rift,50.24764978997236,1,3
0,69,Male,HTC Vive,11.39521318223077,8,5
0,67,Female,Oculus Rift,48.93557720389951,3,2
0,42,Male,Oculus Rift,50.51499011390015,9,3
0,45,Female,Oculus Rift,12.980496587169878,6,2
0,15,Female,PlayStation VR,27.668843864463923,4,1
0,57,Female,PlayStation VR,47.76037401740311,7,5
0,13,Male,PlayStation VR,46.060192091104675,7,2
0,21,Female,HTC Vive,55.25102246061063,9,5
0,39,Male,Oculus Rift,28.527595422403486,2,5
0,70,Male,PlayStation VR,32.1870967089615,2,5
0,50,Female,HTC Vive,10.611995001300304,7,2
0,62,Male,PlayStation VR,28.882268640342105,4,5
0,98,Female,HTC Vive,42.60562757274717,6,4
0,36,Female,HTC Vive,46.77459318647448,6,2
0,37,Female,Oculus Rift,27.233001766231098,10,4
0,15,Male,Oculus Rift,22.399887336933084,1,5
0,34,Female,Oculus Rift,34.60550893520464,4,5
0,34,Male,PlayStation VR,31.68175442948027,10,1
0,16,Male,Oculus Rift,15.56951503742328,5,5
0,13,Female,HTC Vive,5.901769432120437,4,2
0,37,Male,HTC Vive,45.12073466099974,6,4
0,10,Female,HTC Vive,24.24084372615976,10,4
0,40,Male,Oculus Rift,31.55965395848481,5,3
0,93,Female,PlayStation VR,39.2890659495127,1,5
0,48,Male,Oculus Rift,36.5634950080737,7,3
0,18,Female,HTC Vive,41.92167104655389,8,4
0,46,Female,Oculus Rift,27.645133202214183,1,2
0,90,Female,PlayStation VR,37.38983256166864,5,4
0,70,Male,HTC Vive,11.96130051599463,10,5
0,80,Male,Oculus Rift,25.095592902571404,4,3
0,13,Female,Oculus Rift,17.249780452973482,10,5
0,39,Female,Oculus Rift,46.615108996809084,6,2
0,23,Female,Oculus Rift,43.791934512684136,10,5
0,44,Female,PlayStation VR,23.472510712485892,7,5
0,39,Male,PlayStation VR,56.697940573922644,2,3
0,70,Male,PlayStation VR,24.990841582475547,1,2
0,13,Female,HTC Vive,39.96188779270572,5,5
0,27,Female,Oculus Rift,38.36757161798679,7,5
0,34,Female,Oculus Rift,40.53385104487524,2,3
0,68,Male,Oculus Rift,58.001219753723156,9,1
0,55,Male,Oculus Rift,33.22383933164878,9,3
0,43,Female,HTC Vive,17.269321917709462,6,1
0,64,Female,HTC Vive,58.483617872593705,3,5
0,42,Male,HTC Vive,46.764776689782856,10,4
0,10,Male,PlayStation VR,35.7690930211805,5,4
0,18,Male,Oculus Rift,25.454969425661595,4,3
0,52,Male,PlayStation VR,16.414552455907355,4,4
0,34,Male,Oculus Rift,33.16090672407156,8,2
0,72,Female,PlayStation VR,29.009463340569063,1,3
0,49,Male,HTC Vive,40.070044177063316,7,4
0,66,Female,HTC Vive,10.523419905299445,6,1
0,47,Male,Oculus Rift,35.78080849871464,3,2
0,54,Female,PlayStation VR,20.22824757163511,5,5
0,76,Female,HTC Vive,25.488271044837354,10,3
0,60,Female,PlayStation VR,27.53572139954089,3,4
0,59,Male,HTC Vive,6.715675523175784,5,1
0,12,Male,PlayStation VR,53.70927396241651,10,5
0,63,Male,HTC Vive,39.63269017690874,7,5
0,36,Female,Oculus Rift,46.758736893876645,9,1
0,14,Female,Oculus Rift,6.4355463990826465,4,1
0,12,Male,HTC Vive,10.992793288013495,8,2
0,43,Male,HTC Vive,16.940457396776168,10,2
0,82,Female,Oculus Rift,53.21984658826459,2,5
0,19,Female,HTC Vive,57.569541455403474,9,3
0,48,Male,PlayStation VR,53.852183399847334,7,2
0,42,Male,Oculus Rift,46.78867258653782,1,3
0,84,Female,PlayStation VR,52.72118454595872,10,2
0,56,Male,HTC Vive,23.76829752524941,9,4
0,22,Female,Oculus Rift,46.120607195967416,10,3
0,46,Female,Oculus Rift,58.37783162990111,8,2
0,74,Male,PlayStation VR,56.48042399188435,5,4
0,86,Male,HTC Vive,8.642650554327233,9,2
0,30,Female,PlayStation VR,6.160816450933867,2,1
0,92,Male,Oculus Rift,33.49404863616634,5,5
0,76,Female,PlayStation VR,52.148083176723546,7,2
0,10,Female,Oculus Rift,10.800723687742149,9,5
0,98,Male,PlayStation VR,10.724870828023043,9,5
0,99,Female,PlayStation VR,13.458486580360727,1,1
0,54,Female,PlayStation VR,28.02192717149309,8,4
0,10,Female,HTC Vive,48.73817209745244,6,4
0,74,Female,PlayStation VR,52.02494897636766,10,2
0,71,Male,HTC Vive,57.41497047870722,5,2
0,72,Male,HTC Vive,13.384164047612396,2,1
0,88,Male,PlayStation VR,27.050583294545042,2,1
0,71,Female,Oculus Rift,11.603846945933192,5,2
0,22,Male,HTC Vive,43.013676232456575,7,5
0,72,Female,Oculus Rift,19.298623273050687,5,1
0,62,Female,HTC Vive,41.73599247550408,2,4
0,15,Male,HTC Vive,28.68101092703791,8,4
0,82,Male,HTC Vive,14.731488446236341,2,1
0,97,Female,Oculus Rift,23.973533394364317,3,3
0,31,Female,PlayStation VR,10.005399374396628,3,5
0,44,Female,HTC Vive,37.80383094350438,3,2
0,54,Female,HTC Vive,42.35037275447776,8,5
0,85,Male,HTC Vive,14.020805488467774,10,2
0,12,Male,HTC Vive,31.852832431388386,7,2
0,95,Female,HTC Vive,12.443173456340737,8,5
0,28,Male,PlayStation VR,18.212463870814936,9,4
0,74,Female,HTC Vive,51.96853245586241,6,5
0,58,Male,HTC Vive,30.03363820849208,2,2
0,27,Female,PlayStation VR,32.11231122171536,7,1
0,57,Male,Oculus Rift,41.449942957147684,9,1
0,32,Female,Oculus Rift,15.92582996288344,7,1
0,66,Female,Oculus Rift,43.50128069857728,3,3
0,39,Female,HTC Vive,9.509890997144629,1,2
0,78,Female,HTC Vive,7.135217412557307,6,2
0,98,Female,Oculus Rift,56.85149529971649,3,3
0,76,Male,Oculus Rift,41.60019467913839,3,4
0,14,Male,PlayStation VR,13.110700406142364,2,5
0,25,Female,PlayStation VR,13.992984007843091,10,4
0,82,Female,PlayStation VR,24.851853447177433,1,2
0,30,Male,PlayStation VR,43.47673101869688,9,5
0,32,Female,PlayStation VR,40.01350991439517,2,2
0,38,Male,Oculus Rift,28.991289192159627,7,2
0,79,Female,HTC Vive,26.43340538794172,10,5
0,35,Female,PlayStation VR,50.85295837856711,1,1
0,18,Male,HTC Vive,22.361081258713526,3,2
0,19,Female,Oculus Rift,21.155312811298195,4,2
0,14,Female,HTC Vive,35.536881540291674,5,4
0,32,Male,Oculus Rift,29.064876022582503,5,2
0,23,Male,HTC Vive,16.914084833633428,1,3
0,76,Male,HTC Vive,9.766350393099431,9,3
0,95,Female,Oculus Rift,39.730854328465504,7,1
0,74,Male,HTC Vive,10.53303182012705,1,5
0,79,Male,HTC Vive,6.137968050201821,10,4
0,82,Male,PlayStation VR,55.108705718656566,3,1
0,87,Female,HTC Vive,24.6590665755185,9,1
0,76,Female,HTC Vive,18.89803174637457,10,2
0,27,Female,Oculus Rift,47.84542610097447,3,1
0,80,Male,Oculus Rift,49.42030949268222,3,1
0,13,Male,PlayStation VR,12.18903632773577,1,5
0,56,Female,Oculus Rift,54.239379009463285,7,2
0,77,Female,HTC Vive,7.209595031122815,1,1
0,59,Female,HTC Vive,45.62147444041561,6,3
0,28,Female,Oculus Rift,9.802809151642489,10,5
0,33,Female,Oculus Rift,45.19437910706297,10,3
0,97,Male,HTC Vive,16.232093620417743,8,1
0,43,Female,Oculus Rift,30.59618169890676,8,1
0,57,Male,PlayStation VR,55.85439179767625,8,4
0,51,Male,HTC Vive,55.296258975206776,2,3
0,53,Female,HTC Vive,54.06168000322013,4,2
0,86,Male,Oculus Rift,8.65276837388428,5,3
0,59,Male,HTC Vive,20.55835054254339,2,3
0,67,Female,PlayStation VR,31.300722106352957,7,4
0,54,Male,PlayStation VR,45.412893761720966,9,3
0,82,Female,PlayStation VR,16.264332716321057,9,3
0,38,Female,Oculus Rift,35.718890165530134,2,4
0,10,Female,Oculus Rift,46.99395732794677,9,4
0,61,Male,HTC Vive,43.61940234925216,5,4
0,11,Female,Oculus Rift,17.752590451420595,10,4
0,76,Female,HTC Vive,10.979773460263061,8,1
0,15,Female,PlayStation VR,49.86380172337072,8,1
0,47,Female,PlayStation VR,50.95634817699717,3,4
0,67,Female,HTC Vive,55.24492892707238,5,1
0,68,Female,Oculus Rift,25.052485255617896,7,1
0,30,Male,Oculus Rift,26.473636258342466,9,1
0,93,Male,PlayStation VR,24.659273354312703,5,2
0,79,Male,Oculus Rift,58.97656063067736,6,4
0,78,Male,PlayStation VR,48.158061416345205,5,4
0,37,Male,PlayStation VR,42.892148308541564,4,1
0,45,Female,HTC Vive,22.75056305550013,5,1
0,14,Male,HTC Vive,33.29117794335396,9,1
0,85,Female,PlayStation VR,58.75672209651594,1,4
0,88,Female,HTC Vive,11.34447693778198,7,2
0,15,Female,HTC Vive,5.4512027440675235,3,2
0,21,Male,HTC Vive,29.807467594524333,7,3
0,15,Female,Oculus Rift,16.226869565633905,7,3
0,70,Female,Oculus Rift,22.80644762419122,4,5
0,24,Female,Oculus Rift,55.25387120007195,4,4
0,19,Male,HTC Vive,45.724382385076815,1,4
0,96,Female,PlayStation VR,8.992920705244387,7,5
0,68,Male,Oculus Rift,26.809298829629633,4,5
0,48,Female,Oculus Rift,49.394813484602714,9,3
0,17,Male,Oculus Rift,32.261557366761984,3,2
0,20,Male,Oculus Rift,57.778098492048414,7,3
0,88,Male,PlayStation VR,50.02916272741543,7,3
0,83,Female,Oculus Rift,50.468084776839405,5,2
0,25,Female,PlayStation VR,20.467270441920945,3,1
0,89,Female,PlayStation VR,9.11782322337531,4,3
0,72,Male,PlayStation VR,7.714679905002765,10,4
0,99,Male,HTC Vive,12.847420380877521,10,2
0,14,Female,PlayStation VR,7.169329081057952,1,2
0,27,Male,Oculus Rift,53.96256713983998,8,5
0,13,Male,PlayStation VR,24.27358238457657,8,1
0,100,Female,PlayStation VR,52.25811121050939,2,5
0,45,Male,Oculus Rift,35.12368964736688,6,4
0,53,Male,HTC Vive,14.145074148233862,1,2
0,31,Male,PlayStation VR,53.83829803623802,7,5
0,31,Male,PlayStation VR,56.981883370681444,8,3
0,80,Female,PlayStation VR,18.226678520967447,5,5
0,34,Male,HTC Vive,18.476228928261012,7,2
0,16,Female,Oculus Rift,35.42178646960648,8,3
0,82,Female,HTC Vive,48.3742016238762,6,3
0,54,Female,Oculus Rift,16.91882586073323,1,5
0,83,Female,PlayStation VR,35.52666003526674,2,2
0,14,Male,Oculus Rift,58.162206396129655,5,2
0,33,Female,Oculus Rift,23.772927201193994,2,5
0,96,Female,HTC Vive,48.76001128273795,2,2
0,71,Female,PlayStation VR,46.724425099349126,7,3
0,39,Female,HTC Vive,19.48024388686975,9,2
0,79,Male,Oculus Rift,58.529786801650054,6,5
0,96,Male,HTC Vive,19.269132113644282,7,2
0,71,Male,Oculus Rift,26.50568216580487,3,4
0,84,Male,HTC Vive,24.699183927665445,3,4
0,77,Female,Oculus Rift,28.487357547445313,9,2
0,19,Female,Oculus Rift,35.38694301187289,2,3
0,97,Male,Oculus Rift,23.130578164133134,3,4
0,84,Male,PlayStation VR,29.34280415010832,1,5
0,46,Female,Oculus Rift,8.210312914594558,10,1
0,38,Female,Oculus Rift,8.253769996104262,7,1
0,61,Female,Oculus Rift,50.172864025258676,1,1
0,35,Male,PlayStation VR,13.241458844802189,3,3
0,43,Male,PlayStation VR,47.923678394919,7,1
0,69,Female,HTC Vive,32.39521067422841,4,4
0,11,Male,PlayStation VR,28.34973201487071,2,2
0,73,Male,Oculus Rift,14.762250482368623,8,4
0,25,Female,Oculus Rift,59.00053282083645,6,5
0,21,Female,PlayStation VR,55.50429624736061,5,1
0,36,Male,HTC Vive,52.129643578185664,3,2
0,48,Female,Oculus Rift,25.640679894424466,2,4
0,89,Male,PlayStation VR,39.652980206493524,5,3
0,93,Male,HTC Vive,28.446873682722085,1,3
0,79,Male,Oculus Rift,56.09456111351615,4,3
0,100,Female,Oculus Rift,18.936567743974926,1,5
0,77,Male,Oculus Rift,47.606937926794245,5,2
0,13,Female,PlayStation VR,9.297147983718478,3,4
0,77,Female,HTC Vive,48.197920557356944,8,5
0,32,Male,Oculus Rift,29.299191240422907,4,5
0,57,Female,Oculus Rift,43.2144349602856,1,3
0,10,Male,PlayStation VR,39.062264378627724,9,3
0,100,Male,Oculus Rift,18.52653413818118,8,5
0,76,Male,PlayStation VR,11.975343988932938,7,5
0,25,Male,Oculus Rift,32.966699051447854,1,3
0,49,Female,HTC Vive,9.299464808973678,6,3
0,52,Female,Oculus Rift,47.322034631692105,4,5
0,95,Male,PlayStation VR,51.22211392361797,3,2
0,19,Female,Oculus Rift,33.178984151633344,5,1
0,90,Female,PlayStation VR,42.60859088629669,1,1
0,33,Male,Oculus Rift,54.986959221132366,4,2
0,33,Female,PlayStation VR,38.63666101886892,10,5
0,47,Male,PlayStation VR,14.121170380652071,7,3
0,46,Female,PlayStation VR,42.75922162868883,5,5
0,26,Male,HTC Vive,51.16425604135515,10,3
0,23,Male,PlayStation VR,25.042293449072496,8,1
0,51,Female,Oculus Rift,17.132751031668334,3,1
0,81,Male,Oculus Rift,44.527708245278134,6,5
0,29,Female,HTC Vive,13.572867107825008,7,5
0,53,Female,PlayStation VR,32.0020361142234,2,2
0,66,Male,HTC Vive,29.36427065603796,1,4
0,58,Female,PlayStation VR,54.955649213929235,4,2
0,20,Female,Oculus Rift,34.61636256622992,4,2
0,84,Female,HTC Vive,28.06337158364734,4,5
0,46,Male,Oculus Rift,23.783039294197273,2,1
0,98,Female,Oculus Rift,11.86102233745948,10,3
0,18,Female,PlayStation VR,21.863594850938277,8,3
0,80,Male,Oculus Rift,21.453647601614428,9,4
0,40,Male,Oculus Rift,36.85807186729666,5,2
0,78,Male,Oculus Rift,59.39055835025811,1,3
0,90,Male,HTC Vive,38.0070813735913,2,4
0,77,Male,HTC Vive,8.133434165405653,8,5
0,70,Female,HTC Vive,28.591795412055497,5,5
0,96,Female,HTC Vive,17.164350388531417,2,4
0,58,Female,Oculus Rift,31.211583874206873,6,2
0,63,Female,PlayStation VR,13.670938948373138,4,5
0,67,Female,HTC Vive,44.84904547289246,3,5
0,96,Male,PlayStation VR,39.77201610122381,1,2
0,29,Female,HTC Vive,58.857435829223824,9,3
0,64,Female,HTC Vive,50.72323422351872,8,1
0,14,Male,HTC Vive,46.10934834379332,7,5
0,46,Male,Oculus Rift,8.376663004961285,3,5
0,33,Female,PlayStation VR,43.75080423587876,3,1
0,100,Male,HTC Vive,53.29039066189703,8,3
0,91,Female,HTC Vive,19.45811789549174,5,4
0,99,Male,PlayStation VR,9.518094545286775,3,3
0,18,Male,PlayStation VR,21.40143435966089,1,1
0,36,Female,Oculus Rift,27.27646239690816,7,5
0,38,Female,HTC Vive,13.510994074417583,2,4
0,84,Male,Oculus Rift,58.101937160049395,2,4
0,67,Male,HTC Vive,15.098261920126957,6,4
0,73,Female,HTC Vive,35.03318896543258,10,3
0,43,Male,PlayStation VR,52.56932488585619,7,4
0,44,Male,HTC Vive,45.83169227650062,3,5
0,15,Female,Oculus Rift,36.65696946848676,2,4
0,84,Male,Oculus Rift,37.66526172184725,10,4
0,26,Female,PlayStation VR,45.40080094325754,10,5
0,20,Female,Oculus Rift,9.431921792234563,4,1
0,38,Female,PlayStation VR,35.16506869738218,8,3
0,55,Male,HTC Vive,12.303272028094181,3,3
0,89,Male,Oculus Rift,48.80249135017,2,1
0,95,Female,PlayStation VR,48.036727349300804,6,3
0,47,Female,Oculus Rift,9.423895770592377,4,2
0,96,Female,Oculus Rift,21.92095915972508,4,5
0,19,Male,PlayStation VR,5.147334432682362,9,5
0,45,Female,HTC Vive,28.363624867713618,9,3
0,91,Male,Oculus Rift,54.998023163414246,2,4
0,15,Female,Oculus Rift,8.96410333346955,9,5
0,87,Male,HTC Vive,19.022069027649863,6,2
0,13,Male,Oculus Rift,44.63574201055754,8,2
0,73,Male,PlayStation VR,22.083516584876293,3,3
0,97,Female,Oculus Rift,48.25432857745871,5,1
0,81,Female,Oculus Rift,39.87768439615745,10,1
0,38,Male,PlayStation VR,57.95160097607628,5,5
0,37,Male,Oculus Rift,35.77412418005069,7,4
0,97,Female,Oculus Rift,26.894678300260622,4,2
0,48,Male,PlayStation VR,28.105461340716616,6,3
0,42,Female,Oculus Rift,41.63706169833645,2,2
0,78,Female,PlayStation VR,31.244446519526946,10,3
0,62,Male,PlayStation VR,37.17928949488405,9,1
0,90,Female,PlayStation VR,28.95001518354453,7,2
0,93,Female,HTC Vive,24.42114547947814,7,2
0,51,Male,Oculus Rift,56.631512307934365,7,5
0,71,Female,HTC Vive,32.168694113872476,5,2
0,59,Female,HTC Vive,56.83821192872048,1,5
0,74,Male,PlayStation VR,41.147744222008335,3,3
0,37,Male,Oculus Rift,28.12271790479393,7,1
0,45,Female,PlayStation VR,31.20580610638627,4,4
0,29,Male,Oculus Rift,38.71982934112613,9,4
0,20,Female,Oculus Rift,12.453777690654661,10,4
0,47,Male,PlayStation VR,7.699435733707075,7,2
0,47,Male,Oculus Rift,41.65923601440589,5,5
0,54,Male,HTC Vive,33.32878372887204,2,3
