UserID,Age,Gender,VRHeadset,Duration,MotionSickness,ImmersionLevel
96,73,Male,PlayStation VR,31.44692343116631,8,5
97,99,Male,HTC Vive,54.09372367793606,10,5
98,41,Male,Oculus Rift,30.04565989885168,9,5
99,54,Female,HTC Vive,49.637174001036904,9,5
100,98,Female,PlayStation VR,33.85617355503186,8,5
101,53,Male,PlayStation VR,44.30163158086007,8,5
102,43,Male,PlayStation VR,17.395456943798315,10,5
103,60,Male,HTC Vive,55.36099127181939,9,5
104,37,Male,HTC Vive,16.70279958405134,8,5
105,91,Male,HTC Vive,51.95326365353231,8,5
106,90,Male,Oculus Rift,25.54740223538409,10,5
107,95,Male,PlayStation VR,23.52703713162567,10,5
108,77,Female,PlayStation VR,33.159259680310534,8,5
109,68,Female,HTC Vive,18.43138784881576,9,5
110,72,Male,Oculus Rift,44.88850413717458,8,5
111,41,Female,HTC Vive,42.62631072637359,9,5
112,86,Male,PlayStation VR,58.014854024426775,8,5
113,53,Male,Oculus Rift,40.23373401470113,8,5
114,98,Female,Oculus Rift,45.47270102640639,10,5
115,52,Female,HTC Vive,36.20265383619059,10,5
116,89,Male,HTC Vive,29.433461562808994,9,5
117,49,Male,HTC Vive,16.29893841687019,8,5
118,95,Male,PlayStation VR,37.7318316548372,8,5
119,73,Female,Oculus Rift,50.49743852316557,10,5
120,80,Male,Oculus Rift,43.374696548683794,10,5
121,82,Male,PlayStation VR,54.41442542658784,10,5
122,74,Female,PlayStation VR,49.634817131473554,8,5
123,76,Female,HTC Vive,28.294015268467533,10,5
124,86,Female,HTC Vive,55.62508589302466,10,5
125,94,Female,PlayStation VR,17.060141261554215,8,5
126,42,Male,HTC Vive,22.483931499801635,10,5
127,60,Male,HTC Vive,41.418011803886955,9,5
128,77,Male,Oculus Rift,55.988054076412375,8,5
129,43,Male,HTC Vive,14.571265745523213,8,5
130,72,Female,PlayStation VR,52.164890872049476,9,5
131,38,Male,Oculus Rift,49.18066223614943,8,5
132,93,Female,PlayStation VR,42.6519143038917,8,5
133,46,Male,HTC Vive,49.63302484100777,10,5
134,51,Male,HTC Vive,18.112661809018796,8,5
135,87,Female,HTC Vive,35.21446472360775,10,5
136,67,Male,Oculus Rift,41.27391339550884,10,5
137,74,Female,HTC Vive,44.547284908627304,9,5
138,91,Female,Oculus Rift,26.511375948420948,9,5
139,54,Male,PlayStation VR,47.77165451188973,8,5
140,48,Male,PlayStation VR,19.841564926021633,8,5
141,46,Female,Oculus Rift,50.161267605057155,8,5
142,51,Male,Oculus Rift,27.279448163978152,10,5
143,97,Male,HTC Vive,25.009868183281796,8,5
144,77,Male,PlayStation VR,44.26127383884707,10,5
145,95,Female,Oculus Rift,38.99709562010421,8,5
146,96,Male,PlayStation VR,45.266718255486786,8,5
147,52,Female,HTC Vive,13.94407655676637,10,5
148,42,Male,PlayStation VR,29.580836490126764,8,5
149,41,Female,Oculus Rift,57.60937567796187,8,5
150,82,Male,HTC Vive,59.78563992391229,9,5
151,72,Female,HTC Vive,48.20011621372087,9,5
152,79,Female,HTC Vive,42.27243291736594,8,5
153,58,Male,HTC Vive,57.683568068106865,10,5
154,43,Male,PlayStation VR,34.76369728331029,8,5
155,65,Female,HTC Vive,53.256129723609384,10,5
156,82,Female,PlayStation VR,31.632237493392715,9,5
157,85,Male,HTC Vive,37.17011132197995,9,5
158,39,Female,Oculus Rift,15.12669744076104,9,5
159,66,Female,PlayStation VR,27.64318707425793,9,5
160,88,Male,HTC Vive,24.965748767157436,10,5
161,98,Male,HTC Vive,35.842565559589154,8,5
162,53,Female,Oculus Rift,38.12513747406466,9,5
163,60,Female,PlayStation VR,52.79659583783941,9,5
164,70,Male,PlayStation VR,43.86169199593167,10,5
165,83,Male,HTC Vive,23.187266465828984,8,5
166,69,Female,Oculus Rift,42.60251694243727,9,5
167,65,Male,PlayStation VR,24.540285592264702,10,5
168,58,Male,HTC Vive,26.87912796776648,9,5
169,66,Female,Oculus Rift,28.5308207708541,9,5
170,74,Female,PlayStation VR,50.30222687938993,8,5
171,70,Female,HTC Vive,48.45983686356425,8,5
172,72,Male,HTC Vive,55.17369099570399,8,5
173,44,Female,PlayStation VR,52.627343190623854,10,5
174,93,Male,HTC Vive,25.24770045536566,10,5
175,53,Female,HTC Vive,20.673858846162194,8,5
176,51,Female,PlayStation VR,36.70370933227791,10,5
177,38,Male,HTC Vive,57.52387645248028,10,5
178,89,Female,PlayStation VR,39.749425157887785,8,5
179,91,Male,PlayStation VR,55.34270128183579,10,5
180,85,Male,Oculus Rift,16.984289811538723,10,5
181,42,Female,PlayStation VR,44.29355127947837,8,5
182,94,Male,Oculus Rift,51.18742238979093,10,5
183,49,Male,Oculus Rift,15.342406004973395,9,5
184,79,Female,Oculus Rift,54.10065155818133,8,5
185,42,Male,PlayStation VR,14.786655851059415,8,5
186,47,Male,HTC Vive,31.27184028706767,10,5
187,72,Female,PlayStation VR,22.580818685024973,9,5
188,47,Female,Oculus Rift,53.4608511853112,8,5
189,49,Male,PlayStation VR,32.709406361843904,9,5
190,43,Female,HTC Vive,28.516042874917403,9,5
191,79,Female,PlayStation VR,42.40369350318612,10,5
192,55,Female,PlayStation VR,18.999956043629645,10,5
193,64,Female,Oculus Rift,55.19791182396203,9,5
194,84,Female,Oculus Rift,39.86323274697703,9,5
195,92,Male,HTC Vive,28.269219383987327,8,5
196,66,Male,Oculus Rift,35.66629716541922,8,5
197,51,Male,Oculus Rift,31.754040094882335,10,5
198,81,Female,HTC Vive,55.60756206074532,9,5
199,40,Male,PlayStation VR,51.488220628444054,9,5
200,99,Male,PlayStation VR,29.789176242988766,9,5
201,86,Female,HTC Vive,17.018785088287515,9,5
202,73,Female,HTC Vive,51.16865124279003,9,5
203,94,Female,Oculus Rift,24.006158576182003,8,5
204,71,Male,Oculus Rift,55.32187193190305,10,5
205,76,Male,PlayStation VR,14.788566382606009,8,5
206,78,Female,HTC Vive,21.822294184078153,8,5
207,59,Female,PlayStation VR,57.83524946581673,8,5
208,81,Female,HTC Vive,16.31820166981121,9,5
209,44,Female,PlayStation VR,18.029775650095477,9,5
210,83,Female,HTC Vive,44.66582269422732,8,5
211,80,Female,Oculus Rift,24.525676671954976,9,5
212,44,Female,HTC Vive,54.24928254612181,10,5
213,79,Male,HTC Vive,13.43390064883945,10,5
214,77,Female,PlayStation VR,29.465075864980278,9,5
215,71,Male,HTC Vive,37.438555323586684,10,5
216,65,Male,HTC Vive,28.77885156514312,10,5
217,51,Female,PlayStation VR,34.691734085136375,8,5
218,43,Female,Oculus Rift,42.636316988107225,9,5
219,58,Male,Oculus Rift,13.13164328650104,8,5
220,72,Male,Oculus Rift,57.58076366817147,9,5
221,93,Female,Oculus Rift,46.48108505894579,8,5
222,41,Male,Oculus Rift,28.41680359880211,8,5
223,90,Female,PlayStation VR,53.99722813982296,8,5
224,67,Male,Oculus Rift,12.493755018424984,8,5
225,41,Female,PlayStation VR,33.94679456805101,9,5
226,57,Female,Oculus Rift,15.582643392606528,9,5
227,70,Female,HTC Vive,14.238677212761884,8,5
228,40,Male,HTC Vive,43.4309180490232,9,5
229,71,Female,Oculus Rift,37.46486979271707,10,5
230,74,Male,HTC Vive,15.420773480616866,9,5
231,59,Male,PlayStation VR,58.18327635244926,10,5
232,71,Male,PlayStation VR,18.32522256087568,9,5
233,78,Female,HTC Vive,27.435989981410614,9,5
234,50,Male,Oculus Rift,13.642408747568448,8,5
235,48,Female,Oculus Rift,33.27644944123718,10,5
236,68,Male,PlayStation VR,51.510247131916074,8,5
237,39,Male,PlayStation VR,21.095835109061163,9,5
238,75,Female,Oculus Rift,36.453209109590006,8,5
239,66,Female,Oculus Rift,36.62173294621828,8,5
240,73,Female,PlayStation VR,44.151033529531205,8,5
241,46,Male,HTC Vive,25.17635079740468,8,5
242,42,Male,PlayStation VR,57.741232989468536,8,5
243,76,Male,Oculus Rift,23.276186353093074,9,5
244,70,Male,PlayStation VR,13.092430048231877,8,5
245,80,Male,PlayStation VR,34.36605781671123,8,5
246,67,Female,Oculus Rift,29.835193069340995,9,5
247,78,Female,HTC Vive,33.891703407510114,9,5
248,75,Male,PlayStation VR,23.301757668454208,8,5
249,56,Female,PlayStation VR,37.24918196118715,9,5
250,59,Male,PlayStation VR,54.045244254790916,8,5
251,42,Female,PlayStation VR,40.575324503032135,10,5
252,38,Female,PlayStation VR,24.671107824177554,9,5
253,49,Male,Oculus Rift,16.07818118721854,10,5
254,56,Male,HTC Vive,14.48596113565257,9,5
255,44,Male,PlayStation VR,30.805075421131896,10,5
256,88,Female,PlayStation VR,46.544996620796056,9,5
257,37,Female,Oculus Rift,35.04096237308289,8,5
258,39,Male,HTC Vive,47.304335068871495,8,5
259,52,Female,HTC Vive,55.02467796039205,8,5
260,82,Male,PlayStation VR,31.383266607972168,10,5
261,55,Male,Oculus Rift,35.182595464906605,9,5
262,97,Female,HTC Vive,42.436945074870664,8,5
263,97,Male,PlayStation VR,49.30855409062105,10,5
264,85,Female,HTC Vive,41.62924628746838,8,5
265,50,Female,Oculus Rift,17.956446342029846,8,5
266,67,Male,PlayStation VR,32.033605814905236,9,5
267,48,Male,PlayStation VR,37.46976656383626,9,5
268,72,Female,Oculus Rift,45.628270970545,10,5
269,86,Female,PlayStation VR,44.0436629624082,9,5
270,88,Female,PlayStation VR,12.761276394388817,8,5
271,83,Female,Oculus Rift,22.248334305978716,10,5
272,61,Male,PlayStation VR,58.60874631882277,10,5
273,44,Male,HTC Vive,29.373216390453443,9,5
274,57,Male,PlayStation VR,12.827212530952842,9,5
275,75,Female,Oculus Rift,15.69278987117644,9,5
276,54,Female,HTC Vive,50.37658781792339,9,5
277,61,Female,PlayStation VR,27.206997284703966,9,5
278,42,Female,Oculus Rift,29.20888338509439,10,5
279,47,Male,Oculus Rift,32.306063543594426,10,5
280,54,Female,PlayStation VR,37.03134621536487,10,5
281,97,Female,PlayStation VR,24.703122260855785,8,5
282,97,Male,HTC Vive,52.12728852870514,8,5
283,72,Female,Oculus Rift,42.41680317633047,9,5
284,78,Male,HTC Vive,19.55017226125164,10,5
285,76,Male,Oculus Rift,18.159396501369976,9,5
286,49,Male,PlayStation VR,39.88503965233507,10,5
287,51,Male,PlayStation VR,43.545563117097636,10,5
288,92,Female,HTC Vive,46.809993555605566,9,5
289,83,Female,PlayStation VR,31.218637217413963,9,5
290,86,Male,Oculus Rift,16.330846565804467,10,5
291,66,Male,Oculus Rift,42.01524522189208,9,5
292,88,Female,PlayStation VR,59.9611209859709,8,5
293,79,Male,Oculus Rift,23.918699949419477,9,5
294,47,Male,Oculus Rift,23.787987024603098,9,5
295,76,Male,PlayStation VR,50.71309402012803,10,5
296,81,Female,Oculus Rift,52.67584173435949,10,5
297,47,Male,Oculus Rift,21.683794549790576,8,5
298,96,Female,HTC Vive,53.331600770528645,8,5
299,47,Female,PlayStation VR,39.215240939803834,9,5
300,89,Male,Oculus Rift,54.127988055682415,9,5
301,40,Male,HTC Vive,46.7117562680237,10,5
302,72,Female,Oculus Rift,24.0896432250333,8,5
303,84,Male,HTC Vive,33.515654871295546,8,5
304,73,Female,HTC Vive,51.96033704068639,10,5
305,83,Female,HTC Vive,23.98533082331783,8,5
306,91,Male,Oculus Rift,57.864406785299735,9,5
307,64,Female,PlayStation VR,23.706304638516713,9,5
308,47,Female,HTC Vive,59.307301074824785,9,5
309,74,Female,Oculus Rift,52.24501063894699,8,5
310,46,Male,HTC Vive,43.96934782558375,8,5
311,68,Male,PlayStation VR,52.27747225291273,8,5
312,43,Male,Oculus Rift,29.757435201797755,9,5
313,83,Female,PlayStation VR,36.959320728166155,10,5
314,100,Male,HTC Vive,41.85589653321985,9,5
315,79,Male,PlayStation VR,50.011330560370986,9,5
316,43,Female,PlayStation VR,33.586911039257764,8,5
317,100,Male,PlayStation VR,15.325082242940194,10,5
318,68,Male,PlayStation VR,32.09612565297587,10,5
319,97,Male,Oculus Rift,32.246900307758054,9,5
320,68,Male,Oculus Rift,45.35649420512324,8,5
321,98,Female,PlayStation VR,41.74725904022906,9,5
322,69,Male,HTC Vive,27.414395587987045,10,5
323,50,Male,Oculus Rift,59.98215643306378,8,5
324,56,Female,HTC Vive,29.72832046902878,9,5
325,88,Female,HTC Vive,24.29925846449799,10,5
326,75,Female,PlayStation VR,52.884173496338065,9,5
327,66,Female,PlayStation VR,52.828898786482476,10,5
328,55,Female,Oculus Rift,31.066539631462724,9,5
329,59,Male,PlayStation VR,45.940165234566535,9,5
330,80,Male,Oculus Rift,58.68550618358503,9,5
331,66,Female,Oculus Rift,25.017527992988228,9,5
332,89,Male,Oculus Rift,44.097801722204245,9,5
333,74,Male,HTC Vive,47.15788393898075,8,5
334,58,Male,PlayStation VR,19.712949711877197,8,5
335,82,Male,HTC Vive,57.07265587568088,9,5
336,56,Male,Oculus Rift,35.40821009267319,8,5
337,42,Male,PlayStation VR,17.215077086903932,9,5
338,75,Male,PlayStation VR,30.035878802717917,9,5
339,61,Male,PlayStation VR,39.64998599095622,8,5
340,48,Female,HTC Vive,32.16903148010301,10,5
341,71,Male,PlayStation VR,22.770218413775574,8,5
342,52,Male,PlayStation VR,34.053234009256606,8,5
343,93,Male,HTC Vive,29.577162737464768,9,5
344,52,Male,HTC Vive,43.24768617913308,10,5
345,91,Female,PlayStation VR,37.21317452807712,8,5
346,58,Female,Oculus Rift,58.05839667441632,8,5
347,53,Male,Oculus Rift,55.2893981913369,8,5
348,60,Female,Oculus Rift,29.23162683003971,9,5
349,66,Male,HTC Vive,30.83174919174686,9,5
350,55,Male,HTC Vive,39.65669782476637,8,5
351,88,Male,Oculus Rift,25.540278890301785,8,5
352,38,Female,PlayStation VR,27.37944624770465,9,5
353,99,Male,HTC Vive,40.65359778804676,8,5
354,96,Male,HTC Vive,50.230076376409386,10,5
355,54,Male,PlayStation VR,19.101136277644827,9,5
356,100,Male,Oculus Rift,58.96883889150184,10,5
357,50,Male,Oculus Rift,55.990985464230754,8,5
358,50,Male,Oculus Rift,14.172074122649407,9,5
359,84,Male,Oculus Rift,18.1500752255932,10,5
360,95,Male,PlayStation VR,27.24335866800574,9,5
361,80,Male,Oculus Rift,14.955802518567607,10,5
362,86,Male,HTC Vive,46.17849034000663,9,5
363,85,Female,Oculus Rift,58.3951810150787,9,5
364,97,Male,Oculus Rift,23.729817775390813,8,5
365,93,Female,HTC Vive,46.1500475511591,8,5
366,85,Female,Oculus Rift,14.889059863705247,8,5
367,42,Female,PlayStation VR,19.18360236121908,8,5
368,48,Female,PlayStation VR,27.273794480162877,10,5
369,73,Female,HTC Vive,16.14823681676819,10,5
370,57,Male,PlayStation VR,45.967460755633105,8,5
371,68,Male,PlayStation VR,38.199298521965034,10,5
372,45,Female,Oculus Rift,26.393715893484192,9,5
373,94,Female,PlayStation VR,29.168223328620613,10,5
374,57,Male,PlayStation VR,43.8074469733411,9,5
375,78,Female,HTC Vive,12.72759440919697,8,5
376,93,Male,PlayStation VR,31.524106287445527,8,5
377,91,Male,HTC Vive,16.124023973258247,10,5
378,100,Female,HTC Vive,32.75414046187081,9,5
379,86,Female,HTC Vive,42.054736529500886,8,5
380,68,Male,Oculus Rift,33.31535392361161,9,5
381,57,Female,PlayStation VR,24.92865044409261,9,5
382,47,Female,PlayStation VR,51.31607704150587,10,5
383,77,Female,Oculus Rift,59.86492140498982,9,5
384,46,Male,PlayStation VR,39.665286210311265,9,5
385,59,Male,HTC Vive,55.86722860902618,10,5
386,83,Male,Oculus Rift,17.578942200075602,8,5
387,91,Female,HTC Vive,49.91964522217852,10,5
388,76,Male,Oculus Rift,23.789777638456187,10,5
389,96,Female,HTC Vive,56.80969003747813,10,5
390,51,Male,Oculus Rift,55.825296796892054,9,5
391,56,Female,HTC Vive,49.48425082879098,10,5
392,47,Male,HTC Vive,54.92312951776205,10,5
393,60,Male,PlayStation VR,31.09444917723561,9,5
394,42,Male,HTC Vive,38.153756391438975,9,5
395,43,Female,HTC Vive,15.136968407073644,10,5
396,92,Female,HTC Vive,59.268839407540874,8,5
397,62,Male,Oculus Rift,53.14876584748108,10,5
398,90,Female,Oculus Rift,33.06223365121748,8,5
399,98,Female,PlayStation VR,53.818351992955215,9,5
400,57,Female,Oculus Rift,33.193826102180864,8,5
401,57,Female,HTC Vive,43.98496098159058,10,5
402,89,Male,Oculus Rift,31.96093208157825,8,5
403,96,Male,Oculus Rift,47.42021764748366,9,5
404,40,Female,HTC Vive,38.733711509312485,10,5
405,99,Male,HTC Vive,46.81559882597212,9,5
406,59,Female,HTC Vive,13.079857824636287,10,5
407,43,Male,Oculus Rift,47.02970583360842,8,5
408,68,Male,HTC Vive,48.87840114922209,8,5
409,37,Female,Oculus Rift,26.210788201619927,9,5
410,38,Male,PlayStation VR,36.28991270539545,10,5
411,56,Female,HTC Vive,15.776275453059737,9,5
412,67,Female,HTC Vive,50.26095255622559,10,5
413,84,Male,HTC Vive,34.225961772882364,9,5
414,49,Male,Oculus Rift,40.67076210091799,8,5
415,68,Female,Oculus Rift,27.97934771692828,10,5
416,100,Female,PlayStation VR,45.80697082928899,9,5
417,82,Male,Oculus Rift,22.874500144195864,10,5
418,75,Male,PlayStation VR,21.649409650459894,9,5
419,84,Female,HTC Vive,16.86257055224714,8,5
420,97,Male,PlayStation VR,33.23394590212846,9,5
421,72,Male,HTC Vive,46.68512803557822,9,5
422,73,Female,Oculus Rift,18.468691431555104,10,5
423,48,Female,PlayStation VR,55.190821845333765,10,5
424,53,Female,PlayStation VR,23.528300401175336,8,5
425,75,Male,HTC Vive,30.761486704501444,8,5
426,63,Female,HTC Vive,39.278270107658656,10,5
427,57,Female,PlayStation VR,38.54615114165931,10,5
428,80,Male,Oculus Rift,19.627524484097115,10,5
429,85,Female,PlayStation VR,52.870558364260546,10,5
430,65,Female,Oculus Rift,42.54955964334136,10,5
431,68,Female,Oculus Rift,17.7618964673591,10,5
432,37,Male,PlayStation VR,47.244479648627674,8,5
433,41,Male,PlayStation VR,28.436572175033234,8,5
434,92,Female,Oculus Rift,36.50603716035174,10,5
435,90,Female,PlayStation VR,58.13894433174167,8,5
436,92,Male,PlayStation VR,48.06942677720075,9,5
437,40,Male,PlayStation VR,56.862985443835235,9,5
438,99,Male,PlayStation VR,17.885108851090248,10,5
439,37,Female,PlayStation VR,46.9968361461982,8,5
440,46,Male,PlayStation VR,43.69187182248471,8,5
441,49,Male,HTC Vive,50.521830103660434,8,5
442,86,Male,Oculus Rift,43.97387311258183,10,5
443,62,Male,HTC Vive,51.72304922350402,9,5
444,89,Male,Oculus Rift,13.217591479365618,9,5
445,49,Male,HTC Vive,25.533025161145112,10,5
446,78,Male,PlayStation VR,18.08152229038253,10,5
447,39,Female,PlayStation VR,40.702984898890044,9,5
448,61,Male,HTC Vive,39.608900746523595,9,5
449,57,Male,HTC Vive,15.086660724621773,10,5
450,65,Male,PlayStation VR,51.31255484325047,8,5
451,55,Female,PlayStation VR,36.47342341449476,9,5
452,75,Female,HTC Vive,19.831455454779764,8,5
453,90,Female,Oculus Rift,48.86918052627721,10,5
454,82,Female,PlayStation VR,38.550282297061194,9,5
455,66,Female,HTC Vive,41.89345389158633,8,5
456,85,Male,HTC Vive,22.194096229057237,9,5
457,75,Female,Oculus Rift,38.739514662863904,10,5
458,97,Male,Oculus Rift,51.61740484285916,8,5
459,64,Female,HTC Vive,38.50588275753839,9,5
460,92,Male,Oculus Rift,29.743232758426096,10,5
461,55,Female,PlayStation VR,24.953254954341993,8,5
462,52,Male,PlayStation VR,25.373437196946377,9,5
463,93,Male,PlayStation VR,37.95345411728217,10,5
464,85,Male,PlayStation VR,48.576919456237725,9,5
465,42,Female,HTC Vive,13.137719975540326,8,5
466,73,Male,PlayStation VR,19.479541439770287,8,5
467,88,Female,PlayStation VR,43.462328575813885,10,5
468,71,Male,PlayStation VR,31.991233457628013,10,5
469,53,Female,HTC Vive,47.435616913709794,10,5
470,70,Female,PlayStation VR,17.59572640337366,10,5
471,72,Male,PlayStation VR,30.06049569590916,8,5
472,88,Male,Oculus Rift,51.92697685389753,8,5
473,53,Male,PlayStation VR,52.14239918636243,9,5
474,62,Male,PlayStation VR,18.550878751060203,9,5
475,62,Male,PlayStation VR,12.738702509901303,8,5
476,38,Female,HTC Vive,12.70583256755878,8,5
477,43,Male,PlayStation VR,56.50863395401609,9,5
478,68,Female,Oculus Rift,39.98422099269116,10,5
479,55,Female,Oculus Rift,42.83974540496897,9,5
480,70,Female,Oculus Rift,18.330955326253182,10,5
481,55,Female,PlayStation VR,35.320229074150596,10,5
482,71,Male,HTC Vive,36.87354719051167,9,5
483,42,Female,Oculus Rift,57.60875441531221,8,5
484,48,Male,HTC Vive,53.25088681712574,9,5
485,77,Female,PlayStation VR,18.553466590616612,9,5
486,81,Female,HTC Vive,53.27713082560014,10,5
487,62,Male,PlayStation VR,50.8509204037032,9,5
488,99,Male,PlayStation VR,39.85378613821837,9,5
489,87,Male,PlayStation VR,52.84832011350668,9,5
490,72,Male,HTC Vive,23.998120172340485,10,5
491,63,Female,Oculus Rift,42.76378160456101,9,5
492,94,Male,Oculus Rift,52.58258703964288,9,5
493,91,Female,PlayStation VR,29.91443727723278,10,5
494,88,Female,Oculus Rift,51.712182280805386,10,5
495,99,Female,PlayStation VR,51.70229453997109,8,5
496,88,Female,PlayStation VR,36.396498656413655,10,5
497,87,Female,Oculus Rift,17.213793692275562,8,5
498,90,Male,PlayStation VR,56.51405299538987,8,5
499,53,Female,PlayStation VR,20.92396565779329,9,5
500,81,Male,Oculus Rift,30.189985210585313,9,5
501,88,Male,Oculus Rift,50.02669441938509,10,5
502,72,Male,PlayStation VR,47.68796596769901,8,5
503,91,Male,Oculus Rift,38.437505090391674,8,5
504,55,Male,Oculus Rift,40.10167381692646,10,5
505,55,Male,HTC Vive,25.976313563877518,10,5
506,88,Male,PlayStation VR,42.95067335835202,9,5
507,73,Female,HTC Vive,49.074109111316105,9,5
508,60,Female,PlayStation VR,42.55930081880425,8,5
509,66,Male,PlayStation VR,39.74702608362817,10,5
510,88,Male,HTC Vive,44.8661497855799,8,5
511,85,Female,PlayStation VR,52.30467241697701,10,5
512,39,Male,HTC Vive,43.526533133583676,10,5
513,40,Female,Oculus Rift,48.6401146180576,8,5
514,62,Female,Oculus Rift,13.90359526398647,9,5
515,69,Male,Oculus Rift,37.91135985333002,10,5
516,48,Male,PlayStation VR,42.077639063871544,8,5
517,92,Male,Oculus Rift,54.93342308798028,10,5
518,45,Male,HTC Vive,54.291888712647065,10,5
519,65,Female,Oculus Rift,42.388324707730966,9,5
520,75,Female,Oculus Rift,56.19442088329953,9,5
521,54,Male,HTC Vive,45.804989591992985,8,5
522,84,Female,PlayStation VR,57.6207579588134,8,5
