UserID,Age,Gender,VRHeadset,Duration,MotionSickness,ImmersionLevel
175,75,Female,Oculus Rift,38.25675774117088,8,5
176,38,Female,PlayStation VR,15.118171983847729,10,5
177,52,Male,HTC Vive,13.689581434720163,9,5
178,84,Female,PlayStation VR,46.10480179469994,10,5
179,39,Male,Oculus Rift,34.17045004542977,10,5
180,46,Male,PlayStation VR,53.57371367300576,10,5
181,55,Male,PlayStation VR,44.282487144237805,10,5
182,99,Male,Oculus Rift,18.87267149594704,9,5
183,71,Female,PlayStation VR,21.81226855491675,8,5
184,56,Female,Oculus Rift,15.798057970315798,10,5
185,53,Male,PlayStation VR,21.07637830637497,10,5
186,99,Male,Oculus Rift,19.800329893576702,10,5
187,51,Female,PlayStation VR,13.580075564002996,8,5
188,92,Female,PlayStation VR,30.089412661976084,10,5
189,38,Female,HTC Vive,13.708862152632898,10,5
190,71,Male,HTC Vive,44.45883725700241,8,5
191,46,Male,HTC Vive,14.823996993603886,10,5
192,49,Male,PlayStation VR,20.888861592884687,8,5
193,43,Female,PlayStation VR,38.18547730613427,9,5
194,37,Male,PlayStation VR,58.09957412065342,10,5
195,49,Female,HTC Vive,13.8716232376544,9,5
196,37,Male,Oculus Rift,55.6283949096887,10,5
197,90,Male,HTC Vive,29.079988640015152,8,5
198,40,Female,Oculus Rift,41.01359038447777,9,5
199,78,Male,HTC Vive,48.759214343710354,8,5
200,75,Male,HTC Vive,16.094318215984927,9,5
201,91,Female,Oculus Rift,57.87883457842042,9,5
202,75,Female,PlayStation VR,54.334165864621134,8,5
203,46,Female,PlayStation VR,17.25961423067809,10,5
204,51,Female,Oculus Rift,14.043745276412839,9,5
205,63,Female,PlayStation VR,37.189339272594815,8,5
206,69,Male,HTC Vive,16.722327244391643,9,5
207,91,Male,HTC Vive,15.64997236853193,9,5
208,92,Male,PlayStation VR,15.515853179173945,9,5
209,82,Female,HTC Vive,15.181750858847291,9,5
210,57,Male,HTC Vive,31.779028837181336,8,5
211,95,Female,Oculus Rift,55.139604059876035,8,5
212,82,Female,HTC Vive,51.43301370940684,8,5
213,48,Male,PlayStation VR,50.78392196632092,9,5
214,85,Female,PlayStation VR,17.500828319301675,10,5
215,49,Female,PlayStation VR,14.442627335387426,10,5
216,55,Female,PlayStation VR,31.706836999056,9,5
217,82,Male,PlayStation VR,58.13482516101438,10,5
218,73,Male,Oculus Rift,30.3894115165459,8,5
219,94,Female,Oculus Rift,34.751802472786686,10,5
220,72,Female,Oculus Rift,14.271991385969779,9,5
221,51,Male,HTC Vive,31.571173350298082,10,5
222,53,Male,HTC Vive,45.58119503868017,9,5
223,69,Female,PlayStation VR,19.6910383641398,8,5
224,71,Female,HTC Vive,52.69708077596593,8,5
225,44,Female,HTC Vive,54.25083757645862,10,5
226,96,Male,PlayStation VR,29.111247880371664,10,5
227,65,Male,Oculus Rift,37.55025264364703,10,5
228,90,Female,PlayStation VR,42.08106827123936,8,5
229,38,Male,Oculus Rift,52.49830061386593,8,5
230,97,Female,Oculus Rift,34.15540942038906,8,5
231,97,Male,HTC Vive,19.53269561163953,8,5
232,63,Male,PlayStation VR,27.04855860351779,8,5
233,74,Female,Oculus Rift,58.81301855307962,10,5
234,40,Male,PlayStation VR,24.490567313822496,9,5
235,56,Male,HTC Vive,57.01891392061473,8,5
236,56,Male,Oculus Rift,41.714347751477035,10,5
237,82,Male,PlayStation VR,35.744131159093,9,5
238,58,Male,HTC Vive,59.47408275905801,8,5
239,74,Male,Oculus Rift,39.32366883583643,8,5
240,92,Male,HTC Vive,18.059287417373554,10,5
241,81,Male,Oculus Rift,20.510509521515566,8,5
242,62,Female,HTC Vive,52.416060699381866,10,5
243,95,Female,PlayStation VR,43.22903022267717,8,5
244,96,Male,PlayStation VR,39.173547094571745,8,5
245,57,Female,Oculus Rift,47.70785890633546,9,5
246,93,Male,Oculus Rift,58.86845140684321,9,5
247,51,Male,PlayStation VR,18.818495413096493,9,5
248,45,Female,Oculus Rift,26.758345629169284,9,5
249,42,Female,Oculus Rift,12.415423128915291,8,5
250,100,Female,HTC Vive,21.14252082715187,9,5
251,91,Female,HTC Vive,47.203256382371926,10,5
252,57,Male,PlayStation VR,32.50324820009296,8,5
253,82,Female,PlayStation VR,26.443419889500873,10,5
254,68,Male,HTC Vive,22.41714666907191,10,5
255,55,Female,PlayStation VR,35.893981193948974,9,5
256,90,Male,PlayStation VR,14.616330083219095,8,5
257,42,Female,PlayStation VR,38.69093620974294,9,5
258,44,Female,HTC Vive,21.538371103285037,10,5
259,71,Female,Oculus Rift,50.97698744344211,8,5
260,48,Male,PlayStation VR,31.48752781767309,9,5
261,42,Female,Oculus Rift,30.446125393422975,8,5
262,64,Female,PlayStation VR,16.869025590138417,8,5
263,37,Female,Oculus Rift,22.22810249629125,8,5
264,99,Female,HTC Vive,32.850142009582996,9,5
265,60,Female,PlayStation VR,15.124911170866712,9,5
266,53,Male,HTC Vive,17.759900727157888,10,5
267,89,Female,Oculus Rift,14.119460766593987,8,5
268,74,Female,HTC Vive,15.553309214933922,8,5
269,54,Female,PlayStation VR,34.333228352815254,8,5
270,90,Female,Oculus Rift,29.003193971841235,9,5
271,80,Female,Oculus Rift,53.492609129963505,10,5
272,99,Female,PlayStation VR,27.446738524720104,9,5
273,60,Male,HTC Vive,27.286654919176904,9,5
274,55,Male,HTC Vive,32.6747928971509,8,5
275,50,Male,Oculus Rift,45.35289734115822,9,5
276,45,Male,HTC Vive,22.56034625781588,8,5
277,60,Female,Oculus Rift,54.06561620888135,8,5
278,64,Female,PlayStation VR,47.73547987149412,10,5
279,53,Male,Oculus Rift,39.83632342005475,10,5
280,44,Female,PlayStation VR,54.14562809343841,9,5
281,38,Female,PlayStation VR,44.14571064638975,10,5
282,91,Female,Oculus Rift,36.57229667425143,10,5
283,51,Female,Oculus Rift,19.127101141163088,10,5
284,60,Male,Oculus Rift,38.223899317709694,10,5
285,96,Male,PlayStation VR,52.14390270318148,8,5
286,67,Male,HTC Vive,45.81927473062467,9,5
287,97,Female,PlayStation VR,24.890724904919097,9,5
288,54,Female,PlayStation VR,16.499946529121463,8,5
289,57,Female,HTC Vive,17.307150671918443,10,5
290,50,Male,Oculus Rift,37.14506460054384,10,5
291,48,Male,Oculus Rift,43.77526088035724,9,5
292,53,Female,HTC Vive,38.05677536018697,9,5
293,98,Female,Oculus Rift,35.75285941582368,10,5
294,66,Female,Oculus Rift,19.580934404676757,9,5
295,79,Male,HTC Vive,29.765965845128626,9,5
296,96,Male,Oculus Rift,40.21498172855409,9,5
297,70,Female,Oculus Rift,37.381842146850275,9,5
298,85,Female,Oculus Rift,39.94240649817719,8,5
299,96,Male,HTC Vive,21.11304085051418,8,5
300,51,Female,HTC Vive,53.704659575936084,8,5
301,48,Male,PlayStation VR,40.35238752660529,10,5
302,63,Male,Oculus Rift,14.852345968266473,10,5
303,75,Male,Oculus Rift,15.646187337982571,10,5
304,100,Male,Oculus Rift,33.381093838218405,9,5
305,78,Female,HTC Vive,40.3292386804034,10,5
306,90,Female,HTC Vive,39.98500142888786,8,5
307,37,Female,HTC Vive,31.313168976232426,10,5
308,91,Female,Oculus Rift,19.733278060075804,8,5
309,98,Female,HTC Vive,41.10494641449188,10,5
310,83,Male,PlayStation VR,39.42414710098169,9,5
311,54,Male,Oculus Rift,14.23176382989327,9,5
312,92,Female,PlayStation VR,43.917336466111436,10,5
313,88,Female,HTC Vive,27.38337195846448,8,5
314,68,Female,Oculus Rift,46.66482662299768,9,5
315,97,Male,PlayStation VR,15.293159015405553,9,5
316,79,Female,Oculus Rift,13.74858496253316,8,5
317,87,Male,Oculus Rift,35.33053795267139,8,5
318,85,Female,Oculus Rift,44.830688631107385,9,5
319,60,Female,PlayStation VR,24.579097859859843,8,5
320,39,Female,Oculus Rift,59.367854377302166,10,5
321,90,Male,Oculus Rift,30.705989248404904,10,5
322,90,Male,Oculus Rift,57.1004177469904,8,5
323,50,Male,Oculus Rift,56.4805114234392,10,5
324,75,Female,PlayStation VR,28.86845029380374,9,5
325,90,Female,PlayStation VR,28.024433765998687,9,5
326,54,Male,HTC Vive,16.61579707446353,10,5
327,81,Male,HTC Vive,49.648159679223,10,5
328,99,Female,PlayStation VR,56.54695353397373,8,5
329,74,Male,HTC Vive,58.04263711221821,8,5
330,48,Male,PlayStation VR,19.159141337077187,9,5
331,57,Male,Oculus Rift,36.807470072687366,8,5
332,48,Female,PlayStation VR,45.43125570297396,9,5
333,75,Male,PlayStation VR,47.1704260367612,9,5
334,58,Female,PlayStation VR,24.73676317779624,8,5
335,96,Male,Oculus Rift,36.50481153795875,9,5
336,40,Female,PlayStation VR,55.071723330040996,9,5
337,92,Male,HTC Vive,32.44471621726748,8,5
338,66,Female,Oculus Rift,51.115128161758605,9,5
339,49,Male,PlayStation VR,58.430286490415504,10,5
340,100,Male,HTC Vive,54.2319843176221,9,5
341,51,Female,Oculus Rift,46.80120586199635,10,5
342,46,Male,Oculus Rift,54.666794140947,8,5
343,47,Male,Oculus Rift,31.429503920387646,8,5
344,62,Male,PlayStation VR,58.01485699489399,10,5
345,100,Female,PlayStation VR,54.493362155235964,10,5
346,82,Male,HTC Vive,22.91147187766522,8,5
347,59,Male,Oculus Rift,48.285776399643595,8,5
348,90,Male,Oculus Rift,38.57618322124004,9,5
349,39,Female,Oculus Rift,59.42202985730479,10,5
350,82,Male,PlayStation VR,43.689557138410954,8,5
351,39,Female,PlayStation VR,38.92667672235337,8,5
352,68,Male,PlayStation VR,53.23955027118523,10,5
353,88,Female,HTC Vive,26.25637681404023,8,5
354,39,Male,HTC Vive,36.038270593836295,10,5
355,57,Male,HTC Vive,26.87260347789094,10,5
356,59,Male,HTC Vive,47.09311470276891,10,5
357,45,Male,Oculus Rift,44.58845478122121,10,5
358,47,Male,HTC Vive,55.10492748209538,8,5
359,79,Female,PlayStation VR,49.01301607347493,10,5
360,87,Male,Oculus Rift,23.639515510493467,8,5
361,45,Female,Oculus Rift,13.573454084882396,9,5
362,75,Male,HTC Vive,50.24212488626746,10,5
363,47,Male,PlayStation VR,34.34023157849872,9,5
364,87,Female,PlayStation VR,42.74444936747584,8,5
365,52,Male,PlayStation VR,35.28814219418882,9,5
366,97,Female,Oculus Rift,16.376515152476266,10,5
367,71,Male,Oculus Rift,38.53403566404402,9,5
368,99,Female,HTC Vive,44.5988877335779,9,5
369,52,Male,HTC Vive,45.47978368343983,9,5
370,80,Male,Oculus Rift,36.78664476920896,10,5
371,68,Female,HTC Vive,42.711688087277146,9,5
372,63,Female,HTC Vive,13.478170405380938,8,5
373,52,Female,HTC Vive,52.70840139974302,9,5
374,82,Male,HTC Vive,32.0564216407586,8,5
375,97,Female,Oculus Rift,30.423770610400943,9,5
376,92,Female,HTC Vive,22.812683899554195,10,5
377,52,Female,Oculus Rift,20.02900873768089,8,5
378,46,Male,PlayStation VR,22.890552664090997,8,5
379,37,Female,PlayStation VR,18.353105122546367,8,5
380,98,Female,Oculus Rift,50.0433391110042,8,5
381,83,Female,Oculus Rift,29.44020302520679,8,5
382,75,Female,HTC Vive,31.743878115381087,10,5
383,60,Female,PlayStation VR,21.93794445430793,10,5
384,54,Male,PlayStation VR,19.294606681201408,9,5
385,96,Male,PlayStation VR,26.653212118315835,8,5
386,73,Female,HTC Vive,38.844339456849646,9,5
387,42,Female,PlayStation VR,34.82238953741651,8,5
388,61,Female,PlayStation VR,27.812892701789714,9,5
389,99,Female,Oculus Rift,59.44391052476002,8,5
390,84,Male,Oculus Rift,16.870996793798675,9,5
391,71,Female,Oculus Rift,59.10460744733707,8,5
392,62,Female,Oculus Rift,15.925508183223762,10,5
393,97,Male,HTC Vive,12.375512804475065,8,5
394,41,Male,HTC Vive,49.5335950565608,10,5
395,71,Male,Oculus Rift,48.17060856891355,10,5
396,62,Male,Oculus Rift,54.75235646431057,9,5
397,87,Male,PlayStation VR,50.97598403121613,8,5
398,72,Male,Oculus Rift,22.470953035176215,9,5
399,76,Female,Oculus Rift,59.40691251808997,10,5
400,56,Female,HTC Vive,54.39718653266743,10,5
401,87,Male,PlayStation VR,24.27973200557522,8,5
402,45,Male,Oculus Rift,15.295726763658829,10,5
403,94,Female,HTC Vive,50.422869185149914,9,5
404,83,Male,HTC Vive,28.069310360591615,8,5
405,49,Female,PlayStation VR,52.01003214595969,9,5
406,96,Female,Oculus Rift,29.97449608999787,10,5
407,45,Male,HTC Vive,57.26352903010202,8,5
408,50,Female,HTC Vive,18.501286185616877,9,5
409,38,Female,HTC Vive,35.54444746583667,10,5
410,72,Male,PlayStation VR,31.381473089206807,9,5
411,53,Female,Oculus Rift,57.47376017228491,8,5
412,50,Male,Oculus Rift,57.43382289671491,8,5
413,69,Male,Oculus Rift,41.392145877417676,9,5
414,54,Male,HTC Vive,48.29839366632242,8,5
415,64,Male,HTC Vive,56.75456841351206,8,5
416,92,Male,PlayStation VR,25.46786677217134,9,5
417,56,Female,HTC Vive,39.77364211477107,8,5
418,90,Male,Oculus Rift,38.93948135481186,10,5
419,100,Male,HTC Vive,54.84629174743695,10,5
420,81,Female,PlayStation VR,58.24710852212839,9,5
421,85,Male,HTC Vive,26.775411875026577,9,5
422,68,Male,PlayStation VR,14.165016187681744,8,5
423,43,Male,Oculus Rift,20.64819232183865,9,5
424,54,Male,Oculus Rift,42.46286779570883,10,5
425,65,Male,Oculus Rift,46.435883061500704,9,5
426,92,Female,HTC Vive,39.37192455931847,10,5
427,46,Female,PlayStation VR,32.799328609773056,9,5
428,88,Female,Oculus Rift,20.488265287268312,10,5
429,91,Female,PlayStation VR,44.703375929536506,10,5
430,93,Male,Oculus Rift,30.082584519370712,8,5
431,68,Female,Oculus Rift,12.36396523621379,10,5
432,62,Female,PlayStation VR,14.697774560657336,8,5
433,97,Male,PlayStation VR,57.57347680222534,9,5
434,80,Female,Oculus Rift,25.19440334812367,9,5
435,80,Male,Oculus Rift,19.942347017567197,10,5
436,65,Female,Oculus Rift,29.77234676970641,8,5
437,94,Female,Oculus Rift,57.30869522555081,8,5
438,65,Female,HTC Vive,43.89158041865031,10,5
439,55,Female,Oculus Rift,27.323772187255777,9,5
440,74,Female,Oculus Rift,47.04604876396263,10,5
441,54,Male,HTC Vive,55.0748162769934,9,5
442,70,Female,HTC Vive,29.435144348772774,8,5
443,64,Female,Oculus Rift,26.29701020876758,10,5
444,51,Female,PlayStation VR,45.33231063331985,8,5
445,91,Male,Oculus Rift,56.33964897402685,10,5
446,95,Female,Oculus Rift,43.572812400175216,10,5
447,75,Male,Oculus Rift,20.12659440985077,9,5
448,97,Male,PlayStation VR,49.758999707379836,9,5
449,57,Female,Oculus Rift,33.328307004518976,8,5
450,83,Female,HTC Vive,27.02983123425618,8,5
451,88,Female,HTC Vive,47.760733610695155,8,5
452,55,Male,HTC Vive,50.608225374604686,8,5
453,52,Male,Oculus Rift,42.88245463438282,10,5
454,90,Male,HTC Vive,15.75587974194705,8,5
455,94,Male,HTC Vive,49.348917576748505,8,5
456,61,Female,PlayStation VR,45.32381018044062,8,5
457,64,Male,Oculus Rift,56.68607773515056,8,5
458,69,Female,HTC Vive,59.29916736457885,10,5
459,71,Male,HTC Vive,15.985725908491858,8,5
460,56,Female,Oculus Rift,51.466693158201565,9,5
461,99,Female,PlayStation VR,57.05491321546288,8,5
462,98,Male,Oculus Rift,44.111030954998554,8,5
463,90,Male,Oculus Rift,38.14853798223033,9,5
464,81,Male,PlayStation VR,53.031225465462214,10,5
465,47,Female,Oculus Rift,18.018639937094306,10,5
466,82,Female,HTC Vive,40.1154157674964,10,5
467,63,Male,HTC Vive,30.186924552522484,10,5
468,53,Male,Oculus Rift,13.357954232545394,8,5
469,59,Female,HTC Vive,21.411973359324527,9,5
470,66,Female,Oculus Rift,21.509395700121352,10,5
471,56,Male,HTC Vive,58.778984966837115,8,5
472,50,Male,Oculus Rift,21.243784551322186,10,5
473,100,Female,HTC Vive,43.97573862011728,9,5
474,100,Male,Oculus Rift,51.02832383728517,10,5
475,97,Male,PlayStation VR,52.55592959353166,9,5
476,67,Male,PlayStation VR,21.909281511051894,9,5
477,58,Male,Oculus Rift,32.50378416722723,9,5
478,75,Female,PlayStation VR,23.74247110668994,9,5
479,40,Male,Oculus Rift,31.646455046593886,9,5
480,51,Female,HTC Vive,34.24111965491743,9,5
481,49,Male,PlayStation VR,30.627795925706884,9,5
482,54,Female,Oculus Rift,30.510725658213687,10,5
483,48,Male,HTC Vive,50.75797611730431,8,5
484,43,Female,HTC Vive,27.65684448038015,10,5
485,62,Male,HTC Vive,32.238808628750235,10,5
486,46,Male,HTC Vive,44.254427578049814,8,5
487,59,Female,HTC Vive,46.949921503572114,8,5
488,88,Male,PlayStation VR,59.26482055400406,10,5
489,66,Female,PlayStation VR,14.841963688276572,8,5
490,75,Male,Oculus Rift,15.551952407603599,8,5
491,40,Female,PlayStation VR,48.5832375179205,10,5
492,68,Male,Oculus Rift,48.45536335271707,8,5
493,82,Male,HTC Vive,52.90694243754104,10,5
494,66,Male,Oculus Rift,32.54046903322945,10,5
495,57,Female,HTC Vive,14.668808198574594,10,5
496,48,Female,PlayStation VR,40.963575837730616,8,5
497,89,Female,PlayStation VR,55.973268047642875,10,5
498,90,Female,Oculus Rift,52.19818239867472,8,5
499,87,Female,Oculus Rift,34.27826678104719,10,5
500,82,Female,HTC Vive,40.62021915334466,10,5
501,79,Female,HTC Vive,56.24515993713193,10,5
502,83,Female,HTC Vive,46.46781064563452,10,5
503,52,Male,Oculus Rift,47.44020307745153,8,5
504,63,Female,Oculus Rift,51.056527066160896,9,5
505,65,Female,Oculus Rift,41.19701371762682,8,5
506,55,Female,HTC Vive,21.68806827268498,9,5
507,57,Male,Oculus Rift,32.8095217085725,8,5
508,45,Female,Oculus Rift,42.7627199135596,10,5
509,56,Male,PlayStation VR,24.181562637861035,10,5
510,86,Male,Oculus Rift,12.87884756188661,10,5
511,53,Female,PlayStation VR,40.454789971688186,10,5
512,73,Female,HTC Vive,36.756611352654055,9,5
513,45,Female,Oculus Rift,39.45190640895645,10,5
514,82,Female,PlayStation VR,51.43049005894918,10,5
515,75,Female,HTC Vive,24.325445878498165,8,5
516,69,Female,Oculus Rift,22.96850379590291,9,5
517,43,Female,HTC Vive,30.803540116228014,10,5
518,39,Female,Oculus Rift,45.22928064836532,9,5
519,96,Male,HTC Vive,59.69814128155068,10,5
520,79,Female,Oculus Rift,39.74021816162725,9,5
521,45,Male,HTC Vive,16.288003776021075,9,5
522,89,Male,Oculus Rift,56.57305877528202,8,5
